2009.10.01,00:00,131.33000,131.79000,130.10000,130.26000,33198
2009.10.02,00:00,130.25000,131.23000,129.02000,130.88000,41968
2009.10.04,00:00,130.51000,130.64000,130.45000,130.49000,328
2009.10.05,00:00,130.50000,131.64000,130.50000,131.18000,32317
2009.10.06,00:00,131.17000,131.55000,130.54000,130.67000,36075
2009.10.07,00:00,130.68000,131.09000,129.57000,130.13000,33019
2009.10.08,00:00,130.12000,130.94000,129.97000,130.72000,32022
2009.10.09,00:00,130.71000,132.30000,130.67000,132.26000,37986
2009.10.11,00:00,131.82000,132.23000,131.82000,132.04000,384
2009.10.12,00:00,132.05000,133.31000,132.01000,132.68000,26400
2009.10.13,00:00,132.69000,133.38000,132.51000,133.19000,31531
2009.10.14,00:00,133.18000,133.75000,132.24000,133.40000,38015
2009.10.15,00:00,133.41000,135.38000,133.31000,135.26000,38764
2009.10.16,00:00,135.25000,136.06000,134.96000,135.48000,33526
2009.10.18,00:00,135.57000,135.65000,135.45000,135.46000,504
2009.10.19,00:00,135.45000,135.91000,134.74000,135.65000,33634
2009.10.20,00:00,135.66000,135.84000,134.86000,135.38000,37445
2009.10.21,00:00,135.37000,136.96000,135.18000,136.57000,39600
2009.10.22,00:00,136.56000,137.41000,136.26000,137.20000,35819
2009.10.23,00:00,137.19000,138.35000,137.16000,138.14000,35102
2009.10.25,00:00,138.16000,138.27000,138.08000,138.16000,381
2009.10.26,00:00,138.17000,138.48000,136.80000,137.12000,29091
2009.10.27,00:00,137.11000,137.36000,135.64000,135.92000,32744
2009.10.28,00:00,135.91000,135.94000,133.26000,133.46000,40303
2009.10.29,00:00,133.45000,135.98000,132.79000,135.70000,36782
2009.10.30,00:00,135.69000,135.90000,132.30000,132.58000,31321
2009.11.02,00:00,131.99000,134.51000,130.99000,133.28000,30878
2009.11.03,00:00,133.29000,133.97000,131.71000,132.99000,29015
2009.11.04,00:00,132.98000,135.73000,132.49000,134.81000,27910
2009.11.05,00:00,134.82000,135.16000,133.35000,134.88000,26056
2009.11.06,00:00,134.87000,135.13000,133.19000,133.42000,27426
2009.11.09,00:00,133.95000,135.07000,133.35000,134.86000,25517
2009.11.10,00:00,134.88000,135.37000,134.12000,134.63000,26050
2009.11.11,00:00,134.62000,135.33000,133.79000,134.70000,21691
2009.11.12,00:00,134.72000,135.03000,133.92000,134.19000,25256
2009.11.13,00:00,134.18000,134.44000,132.84000,133.60000,22564
2009.11.16,00:00,133.61000,134.32000,133.17000,133.30000,23359
2009.11.17,00:00,133.31000,133.58000,132.43000,132.76000,25105
2009.11.18,00:00,132.75000,134.00000,132.57000,133.62000,21455
2009.11.19,00:00,133.63000,133.75000,131.75000,132.77000,22981
2009.11.20,00:00,132.78000,132.94000,131.78000,132.06000,22855
2009.11.23,00:00,131.94000,133.61000,131.82000,133.08000,18708
2009.11.24,00:00,133.09000,133.24000,132.01000,132.44000,23199
2009.11.25,00:00,132.45000,132.68000,131.49000,132.18000,25090
2009.11.26,00:00,132.19000,132.30000,129.52000,130.01000,27950
2009.11.27,00:00,130.02000,130.14000,126.87000,129.67000,35971
2009.11.30,00:00,130.06000,130.81000,128.96000,129.64000,31356
2009.12.01,00:00,129.61000,131.27000,129.31000,130.73000,27199
2009.12.02,00:00,130.72000,131.98000,130.63000,131.45000,22455
2009.12.03,00:00,131.47000,133.54000,131.42000,132.84000,25434
2009.12.04,00:00,132.85000,134.54000,132.48000,134.52000,29679
2009.12.07,00:00,133.96000,134.35000,132.35000,132.69000,29591
2009.12.08,00:00,132.70000,132.71000,129.64000,130.01000,28779
2009.12.09,00:00,130.02000,130.45000,128.77000,129.36000,29132
2009.12.10,00:00,129.37000,130.36000,129.02000,129.92000,25595
2009.12.11,00:00,129.93000,131.60000,129.90000,130.22000,26213
2009.12.14,00:00,130.09000,130.62000,129.16000,129.88000,24605
2009.12.15,00:00,129.87000,130.73000,129.52000,130.26000,22301
2009.12.16,00:00,130.27000,130.77000,129.93000,130.45000,23946
2009.12.17,00:00,130.44000,130.68000,128.81000,128.98000,28265
2009.12.18,00:00,128.97000,130.00000,127.40000,129.68000,28977
2009.12.21,00:00,129.17000,130.37000,129.17000,130.16000,18813
2009.12.22,00:00,130.15000,131.07000,129.94000,130.84000,21601
2009.12.23,00:00,131.42000,131.46000,131.29000,131.36000,695
2009.12.24,00:00,131.13400,131.85900,131.07700,131.58900,30350
2009.12.28,00:00,131.60500,131.91400,131.37900,131.73700,60437
2009.12.29,00:00,131.73600,132.59000,131.62200,131.94400,77206
2009.12.30,00:00,131.94200,132.77700,131.82500,132.49400,79736
2009.12.31,00:00,132.49600,133.58400,132.43000,133.30900,53856
2010.01.03,00:00,132.97500,133.05700,132.92100,132.98400,790
2010.01.04,00:00,132.97700,133.77700,132.36600,133.28600,121203
2010.01.05,00:00,133.28400,133.44900,131.43600,131.72000,126311
2010.01.06,00:00,131.72500,133.47200,131.23900,132.99400,128874
2010.01.07,00:00,132.99200,133.65000,132.37100,133.57500,127600
2010.01.08,00:00,133.57400,134.12100,132.34300,133.50700,140900
2010.01.10,00:00,133.32200,133.63700,133.14800,133.57800,710
2010.01.11,00:00,133.57500,134.36000,133.39700,133.61900,120581
2010.01.12,00:00,133.61200,133.79300,131.60900,131.75900,152758
2010.01.13,00:00,131.76200,133.20200,131.50300,132.56900,147496
2010.01.14,00:00,132.56800,133.61600,131.69200,132.23200,143074
2010.01.15,00:00,132.22900,132.39300,130.29000,130.58500,139251
2010.01.17,00:00,130.36400,130.36400,130.10800,130.29100,1619
2010.01.18,00:00,130.29400,130.93100,130.06500,130.56700,99881
2010.01.19,00:00,130.56800,130.70300,129.61600,130.20400,124526
2010.01.20,00:00,130.20800,130.30800,128.38900,128.67200,133709
2010.01.21,00:00,128.66700,129.48100,127.02900,127.35100,135940
2010.01.22,00:00,127.35400,128.18400,126.53000,126.97400,142860
2010.01.25,00:00,127.22800,128.11500,127.06100,127.73500,99779
2010.01.26,00:00,127.73700,128.35400,125.65500,126.12700,129016
2010.01.27,00:00,126.12300,126.38900,125.21900,126.20900,141214
2010.01.28,00:00,126.20500,127.06700,125.08000,125.60300,139664
2010.01.29,00:00,125.60600,126.73700,124.79200,125.12600,146683
2010.01.31,00:00,124.71500,125.12800,124.45200,124.58200,1200
2010.02.01,00:00,124.58600,126.50600,124.57500,126.21000,120098
2010.02.02,00:00,126.21400,126.68000,125.80600,126.18700,114879
2010.02.03,00:00,126.19100,126.96100,125.95700,126.38800,122450
2010.02.04,00:00,126.39000,126.45900,121.54600,122.20100,132440
2010.02.05,00:00,122.18600,123.30100,120.67700,122.05600,167165
2010.02.07,00:00,122.47400,122.55700,122.18200,122.23100,1378
2010.02.08,00:00,122.23500,122.76400,121.54500,121.79700,124589
2010.02.09,00:00,121.80300,124.16600,121.63500,123.72900,129280
2010.02.10,00:00,123.72800,124.25800,122.66700,123.53800,142349
2010.02.11,00:00,123.53700,124.12300,122.03900,122.89600,87585
2010.02.12,00:00,122.89500,123.08100,121.36900,122.59900,110182
2010.02.14,00:00,122.59300,122.79800,122.51100,122.78400,808
2010.02.15,00:00,122.79300,122.86900,122.23700,122.38600,69656
2010.02.16,00:00,122.38500,124.46200,122.29500,124.10900,110752
2010.02.17,00:00,124.11200,124.83100,123.38600,124.14400,119364
2010.02.18,00:00,124.14600,124.44100,122.73900,124.17700,123341
2010.02.19,00:00,124.17600,124.78300,123.52900,124.55100,139632
2010.02.21,00:00,124.73100,124.82500,124.53100,124.71600,1019
2010.02.22,00:00,124.70600,125.22900,123.62400,123.89800,93399
2010.02.23,00:00,123.89700,124.52300,121.55200,121.84000,120272
2010.02.24,00:00,121.83900,122.60700,121.59700,122.05300,104040
2010.02.25,00:00,122.04600,122.28400,119.63200,120.66300,132316
2010.02.26,00:00,120.66200,121.63800,120.49300,121.20900,101408
2010.02.28,00:00,121.30400,121.31900,121.04800,121.04800,1071
2010.03.01,00:00,121.05000,121.88500,120.05000,120.84600,121057
2010.03.02,00:00,120.84700,121.31800,119.74700,120.94600,118742
2010.03.03,00:00,120.94300,121.71800,120.58900,121.14500,119561
2010.03.04,00:00,121.14600,121.81100,120.28300,120.87900,119402
2010.03.05,00:00,120.89300,123.31800,120.86300,122.98200,94117
2010.03.07,00:00,123.23300,123.33500,123.03900,123.30200,1069
2010.03.08,00:00,123.30300,123.88600,122.80400,123.11000,100728
2010.03.09,00:00,123.11200,123.14300,121.44300,122.34000,107660
2010.03.10,00:00,122.34200,123.98900,121.86300,123.59400,100054
2010.03.11,00:00,123.59800,123.89800,123.00300,123.80200,92752
2010.03.12,00:00,123.79800,125.18600,123.67200,124.68100,97380
2010.03.14,00:00,125.13300,125.14300,124.72300,124.72700,1178
2010.03.15,00:00,124.72400,124.94700,123.29000,123.73700,90479
